RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_NinRC2.rt,regionExp_response_VinRC2.rt,regionExp_response_9.rt,regionExp_response_10.rt,Q_Exp_reponse_1.keys,Q_Exp_reponse_1.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R34,log_R78,log_VinRC2,log_NinRC2,CORR,OO%COR,OS%COR,SO%COR,SS%COR,%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,51,0,0,0,1,mismatch1,0.376017094,0.39565897,0.392499208,0.679254055,1.546324968,0.496378183,2.399177074,0.511871815,2.399177074,0.511871815,0.742678881,0.526843071,n,6.346604824,2.575207589,2.597321016,2.593838785,2.83203224,3.189300768,2.695812685,3.380062303,2.709161217,2.870801074,2.721681273,3.030094814,3.464049499,2.709161217,3.380062303,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,9,36,45,51,0,0,0,1,match,0.393044949,0.863967896,2.199075937,2.76898694,1.212302923,0.713526011,0.54567194,0.51015687,0.51015687,0.54567194,0.538491011,0.509557962,y,3.327423096,2.59444222,2.936497605,3.342240226,3.442320907,3.083611152,2.85340981,2.736931622,2.707703739,2.731178458,2.707193592,3.696187084,3.023593508,2.736931622,2.707703739,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,19,73,92,51,0,0,1,0,match,0.393297911,0.763535976,0.879724979,1.062460899,1.997778177,0.630180836,0.930092096,0.659831047,0.659831047,0.930092096,0.591834068,0.409520149,y,4.410224915,2.59472164,2.882829505,2.944346924,3.026312956,3.300547265,2.799465192,2.968525954,2.819432747,2.772199961,2.612275275,3.288290792,3.201376131,2.968525954,2.819432747,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,3,9,12,51,0,0,1,0,mismatch1,0.409598827,0.36244607,0.328096151,1.446892977,1.79739809,0.479664087,2.333928823,0.643067122,0.643067122,2.333928823,1.545112133,0.443079948,n,1.033544064,2.612358704,2.559243395,2.516001136,3.160436409,3.254644276,2.680937204,3.368087607,2.808256306,3.188960003,2.646482096,3.249195697,3.473778243,3.368087607,2.808256306,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,12,47,59,51,0,0,0,1,mismatch2,0.425947189,0.846952915,0.608852148,2.851302147,0.591093063,0.379119873,0.427045107,0.679054022,0.427045107,0.679054022,0.510056019,0.543344021,n,2.740642071,2.629355757,2.927859267,2.784511843,3.455043241,2.771655863,2.57877655,2.63047375,2.831904326,2.707617877,2.735074892,3.539095465,3.04379405,2.831904326,2.63047375,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,13,52,65,51,0,0,0,1,match,0.426218987,0.312134981,0.276173115,0.444350958,1.24627018,2.51891613,0.445147038,0.490673065,0.490673065,0.445147038,0.358505011,0.39295578,y,1.806627989,2.629632793,2.494342443,2.441181398,2.647726121,3.095612204,3.401213707,2.648503488,2.690792218,2.55449523,2.594343681,2.857648495,2.97119237,2.648503488,2.690792218,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,51,0,0,0,1,mismatch1,0.426384926,0.345743895,0.6107862,1.966745138,0.777652025,0.496324062,1.094758987,0.477996111,1.094758987,0.477996111,3.836196899,0.492952824,n,3.954622984,2.629801843,2.53875452,2.785889216,3.293748085,2.890785307,2.69576533,3.039318519,2.679424363,3.58390089,2.692805359,3.411203954,3.196661102,2.679424363,3.039318519,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,15,57,72,51,0,0,1,0,match,0.426707029,0.295660973,0.428107023,0.393097878,2.182296991,3.020547867,0.478502989,0.661401987,0.661401987,0.478502989,0.39130187,0.392712116,y,4.2391119,2.630129797,2.470794002,2.631552352,2.594500699,3.338913854,3.480085722,2.679884655,2.820465495,2.592511923,2.5940743,2.914451533,3.056868649,2.679884655,2.820465495,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,51,0,0,0,1,match,0.426810026,0.546664953,0.794188976,2.067497015,0.610029221,0.496232986,0.475713015,0.361713886,0.475713015,0.361713886,0.425302982,0.442815065,y,1.717013836,2.630234613,2.737721232,2.899923854,3.315444891,2.785350639,2.69568563,2.677345033,2.558365181,2.628698428,2.646222388,3.456621977,2.922946908,2.558365181,2.677345033,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,51,0,0,1,0,mismatch1,0.426883936,0.713464022,0.761307001,0.695755005,3.951954126,0.395591021,1.329617023,0.528636932,1.329617023,0.528636932,0.360144854,0.342329979,n,1.332612991,2.630309812,2.853372078,2.881559824,2.842456339,3.596811895,2.597246426,3.123726567,2.723157501,2.556477214,2.534444933,3.163478034,3.269105066,2.723157501,3.123726567,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,6,21,27,51,0,0,0,1,match,0.442660093,0.496099949,0.996800184,0.527193069,1.464081049,0.529654026,1.782844067,0.426788092,0.426788092,1.782844067,0.425624132,0.426299095,y,2.484982967,2.646070371,2.695569182,2.998608109,2.721969692,3.165565119,2.723992278,3.25111336,2.630212293,2.629026244,2.629714411,3.182983044,3.344319982,3.25111336,2.630212293,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,16,63,79,51,0,0,0,1,mismatch2,0.443244934,0.429321051,0.679054976,6.262407064,0.507212877,0.429293871,1.279232979,0.962959051,1.279232979,0.962959051,0.443858147,0.42575407,n,1.323092937,2.646643781,2.632782184,2.831904936,3.796741294,2.705190271,2.632754688,3.106949647,2.98360782,2.647244196,2.629158808,3.841450953,3.350672805,2.98360782,3.106949647,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,2,8,10,51,0,0,1,0,mismatch1,0.443772078,0.696675062,0.693794966,3.287631989,5.142743111,6.950259924,0.645455122,0.544250011,0.544250011,0.645455122,0.575649977,0.426069021,n,1.633068085,2.647159973,2.843030265,2.841231144,3.516883198,3.711194831,3.842001047,2.809866051,2.735798446,2.760158492,2.629479958,3.600038752,3.075439335,2.809866051,2.735798446,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,1,3,4,51,0,0,1,0,match,0.460155964,0.446259975,1.347472191,1.696803808,3.268621922,0.796607971,0.476541996,0.328215122,0.476541996,0.328215122,0.910379171,0.526243925,y,6.150975943,2.662905055,2.649587937,3.129519811,3.22963163,3.514364689,2.901244648,2.67810118,2.516158587,2.959222313,2.721187095,3.483484024,2.905664827,2.516158587,2.67810118,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,14,53,67,51,0,0,0,1,match,0.460381031,0.445768833,0.729686975,1.859230995,0.544543028,1.248598814,0.478430033,0.343683958,0.343683958,0.478430033,0.408987045,0.409152031,y,2.200405836,2.663117421,2.6491097,2.863136594,3.269333351,2.736032202,3.096422918,2.679818434,2.536159261,2.611709552,2.611884711,3.41311829,2.914932039,2.679818434,2.536159261,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,1,4,5,51,0,0,0,1,match,0.477085829,0.496052027,0.893991947,2.384342909,0.50983882,0.445883036,0.561714172,0.393244028,0.393244028,0.561714172,0.325060129,0.359002113,y,2.47736001,2.678596517,2.695527229,2.951333607,3.377368714,2.7074329,2.64922095,2.749515381,2.594662136,2.511963703,2.555097005,3.515653311,2.979984362,2.749515381,2.594662136,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,13,51,64,51,0,0,1,0,mismatch2,0.477136135,0.612725973,2.317792892,2.934778214,0.526313066,0.462809086,0.425461054,0.445142031,0.425461054,0.445142031,0.341583014,0.375592947,n,2.578074932,2.678642308,2.78726629,3.365074627,3.467575286,2.721244152,2.665401877,2.628859812,2.648498603,2.533496266,2.574717428,3.72037194,2.939820202,2.648498603,2.628859812,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,8,31,39,51,0,0,0,1,mismatch2,0.49266696,0.479001045,0.512177944,1.363091946,0.741605043,0.479634047,0.727428913,0.662395,0.727428913,0.662395,1.798105001,0.509349108,n,4.365522146,2.692553438,2.680336461,2.709420872,3.134525152,2.870172674,2.680910004,2.861790559,2.821117046,3.254815049,2.70701555,3.27306378,3.14295978,2.821117046,2.861790559,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,6,24,30,51,0,0,1,0,match,0.50916791,0.512670994,2.399793863,0.946743011,0.477793932,0.378753901,0.311303854,0.476627827,0.476627827,0.311303854,0.442145109,0.424547911,y,7.189664125,2.706861025,2.709838747,3.380173938,2.976232108,2.67924063,2.578357115,2.493184497,2.678179394,2.645564825,2.627926708,3.524595615,2.896488563,2.493184497,2.678179394,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,15,58,73,51,0,0,0,1,mismatch1,0.510617971,0.429109812,4.389619827,2.702227831,0.460153103,0.428885221,0.42633605,0.595919132,0.42633605,0.595919132,1.46174407,3.135070086,n,2.08249402,2.708096096,2.632568445,3.642426909,3.431721963,2.662902355,2.632341081,2.629752057,2.775187329,3.164871341,3.496247254,3.850759398,3.009559321,2.775187329,2.629752057,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,7,25,32,51,0,0,1,0,mismatch1,0.559501886,0.596777916,2.033546925,1.513385057,0.660501003,0.395613909,1.816035986,1.11260891,1.11260891,1.816035986,0.792732954,0.49300313,n,1.70062995,2.747801555,2.775812744,3.308254198,3.179949441,2.819873481,2.597271552,3.25912445,3.046342534,2.899126912,2.692849677,3.54985286,3.466666716,3.25912445,3.046342534,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,14,56,70,51,0,0,1,0,match,0.577133179,0.613287926,1.010627031,5.86273098,0.5110569,0.429058075,0.394766092,0.37687993,0.37687993,0.394766092,0.458996058,0.392716885,y,2.534027815,2.761276042,2.787664415,3.00459091,3.768099966,2.708469256,2.63251608,2.596339842,2.576203011,2.661808956,2.594079574,3.837168965,2.887418122,2.596339842,2.576203011,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,11,41,52,51,0,0,1,0,mismatch1,0.593102932,0.880445957,0.675382853,0.508799076,0.44372797,0.696445227,1.214179993,1.246428013,1.246428013,1.214179993,0.608772993,0.576143026,n,1.481389046,2.773130071,2.944702704,2.82955003,2.706546314,2.647116805,2.842886966,3.084283072,3.095667201,2.784455378,2.760530309,3.073418429,3.391042433,3.084283072,3.095667201,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,4,15,19,51,0,0,0,1,mismatch2,0.594110966,0.462494135,0.445065022,0.46033597,1.025853872,1.78350687,1.697733164,0.57891202,1.697733164,0.57891202,0.47706604,0.576632023,n,6.251640081,2.773867569,2.66510623,2.648423464,2.663074911,3.011085502,3.251274787,3.229869432,2.762612567,2.678578502,2.760898757,2.956840966,3.357295351,2.762612567,3.229869432,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,51,0,0,0,1,mismatch1,0.642951012,1.19145298,0.811434984,1.448566198,5.793941975,3.405107975,1.44693017,1.164075136,1.44693017,1.164075136,0.825597048,0.509685993,n,3.036209822,2.808177884,3.076076908,2.909253728,3.160938347,3.762974142,3.532130888,3.160447572,3.065981013,2.916768131,2.707302699,3.354108666,3.416807754,3.065981013,3.160447572,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,9,35,44,51,0,0,1,0,match,0.643226862,0.446270943,0.461602926,2.768018007,0.810570002,2.686484098,0.928169966,0.52898407,0.928169966,0.52898407,0.525430202,0.426358223,y,7.807174921,2.808364173,2.649598611,2.664268553,3.442168911,2.908790527,3.429184274,2.967627511,2.723442594,2.720515033,2.629774643,3.509151551,3.163505464,2.723442594,2.967627511,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,4,14,18,51,0,0,1,0,mismatch2,0.644207001,0.396005869,0.556128979,1.615626097,0.457221985,0.396003008,0.393548012,0.41131711,0.393548012,0.41131711,0.427168131,0.375398159,n,3.444306135,2.80902544,2.597701622,2.745175526,3.20834086,2.660127105,2.597698485,2.594997723,2.614176776,2.630598845,2.574492138,3.336810845,2.905723108,2.614176776,2.594997723,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,5,20,25,51,0,0,0,1,match,0.676772118,0.562838078,0.743706942,1.850499153,1.295650959,1.29893899,0.461225986,1.898661852,1.898661852,0.461225986,0.542133093,0.810566902,y,5.312856913,2.830442458,2.750383471,2.871401835,3.267288891,3.112488021,3.113588753,2.663913768,3.278447625,2.734105918,2.908788866,3.414004475,3.372891362,2.663913768,3.278447625,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,17,68,85,51,0,0,0,1,mismatch2,0.677469015,0.713623047,0.660863876,0.696332932,0.760704994,1.465936899,1.531126022,0.761469126,0.761469126,1.531126022,0.442087173,0.492933035,n,7.711458921,2.830889437,2.853468867,2.820112013,2.842816935,2.881216267,3.166115277,3.185010938,2.881652299,2.645507914,2.692787924,3.13264283,3.360327369,3.185010938,2.881652299,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OS,NP,-0.5,O,S,-0.5,0.5,18,72,90,51,0,0,1,0,match,0.677578926,0.630087852,1.395531893,1.615751028,0.460901976,0.312229872,0.394964933,0.275616884,0.275616884,0.394964933,0.392281055,0.359091043,y,4.175844908,2.83095989,2.799401107,3.144739766,3.208374441,2.66360857,2.494474451,2.596558538,2.440305818,2.593597335,2.555204572,3.478751561,2.826451773,2.596558538,2.440305818,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
OO,P,0.5,O,O,-0.5,-0.5,12,46,58,51,0,0,1,0,mismatch2,0.69303298,0.896933794,1.430284023,1.598747969,0.658051968,0.780654907,1.145914078,0.461314917,1.145914078,0.461314917,0.493961096,0.927763939,n,8.339861155,2.840753902,2.952760387,3.155422287,3.203780006,2.818260192,2.892459094,3.059152055,2.663997498,2.693692746,2.967437488,3.48130386,3.206077759,2.663997498,3.059152055,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,20,79,99,51,0,0,0,1,mismatch2,0.944931984,0.930817127,0.813211918,2.197310925,0.541120052,0.463051796,0.81041503,0.462178946,0.81041503,0.462178946,0.443377972,0.376051903,n,2.402518988,2.975400549,2.968864366,2.910203735,3.341891515,2.733293628,2.665629573,2.908707487,2.664810158,2.646774113,2.575247791,3.478641927,3.104689863,2.664810158,2.908707487,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,5,19,24,51,0,0,1,0,match,1.328885078,0.713402987,1.04677105,1.011605024,0.62707901,0.512597084,0.794588804,0.595852852,0.794588804,0.595852852,0.558898211,0.409130096,y,1.906125069,3.123487425,2.853334923,3.019851703,3.005010978,2.797322264,2.709776131,2.900142441,2.775139022,2.747332719,2.611861428,3.313524725,3.14315277,2.775139022,2.900142441,1,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,0.8,0.9,0.9,0.7,0.825,0.2,0.1,0.1,0.3,0.175,1.683242467,2.563103131,2.563103131,1.048801025,1.869178582,-1.514302106,-0.879860664,-1.514302106,-0.879860664
SS,P,0.5,S,S,0.5,0.5,15,57,72,52,0,0,1,0,match,0.459781885,0.412742853,0.796190023,0.526607037,0.510251045,0.479202986,2.334635973,0.409758091,0.409758091,2.334635973,0.47497797,0.543092012,y,2.420161963,2.662551856,2.615679562,2.901016731,2.721486658,2.707783903,2.680519516,3.368219173,2.612527538,2.676673467,2.734873415,3.121493221,3.438446471,3.368219173,2.612527538,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
SS,P,0.5,S,S,0.5,0.5,7,25,32,52,0,0,1,0,mismatch1,0.509310961,0.49604702,0.746320963,2.968348026,0.794230938,0.847232103,0.512076855,0.476839066,0.476839066,0.512076855,0.525187016,0.559981108,n,2.954663992,2.706983023,2.695522845,2.87292564,3.472514819,2.8999468,2.928002404,2.709335147,2.678371829,2.720313981,2.748173376,3.56992012,2.995159369,2.709335147,2.678371829,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OS,NP,-0.5,O,S,-0.5,0.5,17,68,85,52,0,0,0,1,mismatch2,0.510234118,0.429538965,1.04536581,4.290376186,0.576956987,0.512638092,0.528922081,0.827914,0.827914,0.528922081,0.475126028,0.493207932,n,9.946894169,2.707769495,2.633002566,3.019268292,3.632495373,2.761143437,2.709810874,2.723391698,2.917985227,2.676808822,2.693030053,3.727194822,3.132527384,2.723391698,2.917985227,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OS,NP,-0.5,O,S,-0.5,0.5,18,72,90,52,0,0,1,0,match,0.52726984,0.796846867,0.64338398,1.93332696,0.461003065,0.462301016,0.71270895,0.476301908,0.476301908,0.71270895,0.409281015,0.490487814,y,2.389716864,2.72203293,2.901374869,2.808470243,3.286305307,2.663703813,2.664924848,2.852912213,2.677882321,2.6120216,2.690628222,3.411065701,3.075185821,2.852912213,2.677882321,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,52,0,0,1,0,mismatch1,0.527341127,0.445832014,3.670346975,2.36788106,0.474229813,0.612904787,0.526906967,0.478507996,0.526906967,0.478507996,0.460186005,0.677392006,n,6.85017705,2.722091643,2.649171251,3.564707122,3.374359884,2.675988853,2.787393013,2.721733941,2.679889199,2.662933407,2.830840067,3.78090951,3.002345344,2.679889199,2.721733941,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
SO,NP,-0.5,S,O,0.5,-0.5,5,19,24,52,0,0,1,0,match,0.542691946,0.71325016,1.297840834,1.329565048,0.609786987,0.680374861,0.810799122,0.880219936,0.810799122,0.880219936,1.395151138,0.543169022,y,2.275572062,2.734553376,2.853241878,3.113221434,3.12370959,2.785178152,2.832748259,2.90891327,2.944591201,3.144621258,2.734934993,3.419527168,3.228148502,2.944591201,2.90891327,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
