RC1,NPorV,REG,log_NPorV,unlogged,Item,Participant
S,NP,R4,2.892715539,0.781116009,64,34
S,NP,R4,3.096136971,1.247776985,84,34
S,NP,R4,2.648846911,0.445499182,4,34
S,NP,R4,2.595670221,0.394157887,79,34
S,NP,R4,3.020008854,1.047149897,9,35
S,NP,R4,2.810540254,0.646457911,34,35
S,NP,R4,2.633383753,0.429916143,74,35
S,NP,R4,2.695822907,0.496389866,89,35
S,NP,R4,2.679676869,0.478274107,49,35
S,NP,R4,2.852583024,0.712168932,94,35
S,NP,R4,2.707405075,0.509806156,14,35
S,NP,R4,2.797422646,0.627223969,29,35
S,NP,R4,2.892155249,0.780108929,69,35
S,NP,R4,2.738170659,0.547230959,54,35
S,NP,R4,2.991818627,0.981338024,74,36
S,NP,R4,2.615356575,0.412436008,19,36
S,NP,R4,3.065880578,1.163805962,79,36
S,NP,R4,2.539146363,0.346055984,94,36
S,NP,R4,2.776103094,0.597177029,99,36
S,NP,R4,2.53932077,0.346194983,54,36
S,NP,R4,2.537055538,0.344393969,59,36
S,NP,R4,2.842489377,0.695807934,34,36
S,NP,R4,2.694422656,0.494791985,14,36
S,NP,R4,2.665530278,0.462945938,39,36
S,NP,R4,2.797501713,0.627338171,14,37
S,NP,R4,2.650039225,0.446723938,74,37
S,NP,R4,2.614390951,0.411520004,94,37
S,NP,R4,2.665780708,0.463212967,69,37
S,NP,R4,2.538697015,0.345698118,54,37
S,NP,R4,2.785994309,0.610934019,29,37
S,NP,R4,3.716809206,5.209657907,49,37
S,NP,R4,2.891583736,0.779083014,34,37
S,NP,R4,2.416409022,0.26086092,9,37
S,NP,R4,2.649598842,0.446271181,89,37
S,NP,R4,3.119109356,1.315556049,34,38
S,NP,R4,3.072573032,1.181879044,84,38
S,NP,R4,2.882799941,0.763484001,24,38
S,NP,R4,2.85409581,0.714653969,4,38
S,NP,R4,2.821451905,0.662905931,14,38
S,NP,R4,2.937214297,0.865394831,64,38
S,NP,R4,2.92008687,0.831930161,74,38
S,NP,R4,2.874035659,0.748230934,54,38
S,NP,R4,2.787118738,0.612517834,44,38
S,NP,R4,2.864373492,0.731768131,94,38
S,NP,R4,3.898179996,7.910063982,84,39
S,NP,R4,2.874035659,0.748230934,49,39
S,NP,R4,3.180604399,1.515669107,29,39
S,NP,R4,3.383840837,2.420141935,44,39
S,NP,R4,3.649529857,4.462002993,4,39
S,NP,R4,2.681282023,0.48004508,89,39
S,NP,R4,2.799285402,0.629920006,9,39
S,NP,R4,3.102218561,1.265372992,69,39
S,NP,R4,2.518196503,0.329758883,64,39
S,NP,R4,2.650555335,0.447255135,24,39
S,NP,R4,2.852836805,0.712585211,49,40
S,NP,R4,3.077798306,1.196184874,14,40
S,NP,R4,2.696127347,0.496737957,69,40
S,NP,R4,2.822218468,0.664077044,89,40
S,NP,R4,2.659907833,0.456991196,9,40
S,NP,R4,3.336127614,2.16834116,54,40
S,NP,R4,2.649102035,0.445760965,94,40
S,NP,R4,3.322612071,2.101900101,74,40
S,NP,R4,2.594316276,0.392930984,29,40
S,NP,R4,3.040082632,1.09668684,34,40
S,NP,R4,2.883346824,0.76444602,94,41
S,NP,R4,2.539488826,0.346328974,54,41
S,NP,R4,2.631512685,0.428067923,14,41
S,NP,R4,2.975998981,0.946234941,84,41
S,NP,R4,2.776068241,0.597129107,74,41
S,NP,R4,2.5164957,0.328469992,34,41
S,NP,R4,2.681430181,0.480208874,64,41
S,NP,R4,2.615368124,0.412446976,24,41
S,NP,R4,3.084256209,1.214104891,44,41
S,NP,R4,3.047287686,1.115032911,4,41
S,NP,R4,3.40151323,2.520653963,79,42
S,NP,R4,3.091247932,1.233808994,99,42
S,NP,R4,3.322648376,2.102075815,29,42
S,NP,R4,3.532682541,3.409435987,49,42
S,NP,R4,2.927970505,0.847169876,59,42
S,NP,R4,2.510228672,0.323764086,9,42
S,NP,R4,2.210342417,0.162308931,19,42
S,NP,R4,2.41942552,0.2626791,89,42
S,NP,R4,2.419881745,0.262955189,69,42
S,NP,R4,2.446819488,0.279781818,39,42
S,NP,R4,2.763150243,0.579629183,94,43
S,NP,R4,2.773730909,0.593924046,14,43
S,NP,R4,2.91942061,0.83065486,54,43
S,NP,R4,2.788053066,0.613837004,69,43
S,NP,R4,2.664750112,0.462115049,49,43
S,NP,R4,2.787774143,0.613442898,89,43
S,NP,R4,2.61226238,0.40950799,29,43
S,NP,R4,2.664205517,0.461535931,9,43
S,NP,R4,2.630844807,0.427410126,34,43
S,NP,R4,2.750554711,0.563060045,74,43
S,NP,R4,3.301362141,2.00153017,39,44
S,NP,R4,2.833002944,0.680773973,19,44
S,NP,R4,2.882365739,0.762721062,79,44
S,NP,R4,2.695793285,0.49635601,99,44
S,NP,R4,2.680046269,0.478681087,59,44
S,NP,R4,2.665450423,0.462860823,69,44
S,NP,R4,2.633102835,0.429638147,89,44
S,NP,R4,2.694937567,0.495378971,9,44
S,NP,R4,2.614325527,0.411458015,29,44
S,NP,R4,2.64977375,0.446450949,49,44
S,NP,R4,3.235010305,1.717949152,74,45
S,NP,R4,2.798917207,0.629386187,49,45
S,NP,R4,2.843623323,0.697627068,89,45
S,NP,R4,2.919134686,0.830108166,94,45
S,NP,R4,2.810588623,0.646529913,34,45
S,NP,R4,2.723094231,0.528559923,9,45
S,NP,R4,3.32622891,2.119477987,54,45
S,NP,R4,2.630629143,0.427197933,14,45
S,NP,R4,2.763749874,0.580430031,69,45
S,NP,R4,2.594717427,0.393294096,29,45
S,NP,R4,3.608177817,4.056746006,4,46
S,NP,R4,3.107536567,1.280962944,44,46
S,NP,R4,3.040772448,1.098430157,89,46
S,NP,R4,2.799311701,0.629958153,64,46
S,NP,R4,3.190057574,1.549021959,84,46
S,NP,R4,2.960655308,0.913388014,69,46
S,NP,R4,2.78723942,0.612688065,49,46
S,NP,R4,3.632543035,4.290847063,9,46
S,NP,R4,3.352335736,2.250793934,29,46
S,NP,R4,2.579161474,0.379456043,24,46
S,NP,R4,2.737221281,0.546036005,79,47
S,NP,R4,3.047832257,1.116431952,64,47
S,NP,R4,2.634094391,0.430620193,39,47
S,NP,R4,3.020460311,1.048238993,84,47
S,NP,R4,2.579717509,0.379942179,24,47
S,NP,R4,2.205161523,0.160384178,44,47
S,NP,R4,2.631933605,0.428483009,4,47
S,NP,R4,2.288892386,0.19448781,99,47
S,NP,R4,2.518781088,0.330203056,19,47
S,NP,R4,2.289629125,0.19481802,59,47
S,NP,R4,2.724341289,0.530079842,94,48
S,NP,R4,2.961678219,0.915541887,74,48
S,NP,R4,2.853205729,0.713190794,14,48
S,NP,R4,2.577905255,0.378360033,79,48
S,NP,R4,2.61621709,0.413254023,19,48
S,NP,R4,2.596673874,0.395069838,34,48
S,NP,R4,2.911159799,0.81500411,54,48
S,NP,R4,2.560511678,0.363506079,99,48
S,NP,R4,2.55798343,0.361396074,59,48
S,NP,R4,2.776366218,0.597538948,39,48
S,NP,R4,2.788611553,0.614626884,64,49
S,NP,R4,2.928560198,0.848320961,24,49
S,NP,R4,2.711120167,0.514185905,94,49
S,NP,R4,2.77482942,0.595428228,14,49
S,NP,R4,2.721325003,0.526411057,4,49
S,NP,R4,2.70922837,0.51195097,44,49
S,NP,R4,2.580739094,0.380836964,74,49
S,NP,R4,2.517170715,0.328980923,34,49
S,NP,R4,2.710376258,0.513305902,54,49
S,NP,R4,2.557841298,0.361277819,84,49
S,NP,R4,2.598196043,0.396456957,64,50
S,NP,R4,2.597762018,0.396060944,54,50
S,NP,R4,2.6647649,0.462130785,34,50
S,NP,R4,3.194657774,1.565516949,84,50
S,NP,R4,2.595930212,0.394393921,14,50
S,NP,R4,2.892659993,0.781016111,94,50
S,NP,R4,3.060069406,1.148337126,74,50
S,NP,R4,3.130154532,1.349442959,24,50
S,NP,R4,2.723142027,0.528618097,44,50
S,NP,R4,2.66537928,0.462785006,4,50
S,NP,R4,3.095938846,1.24720788,44,51
S,NP,R4,2.614500641,0.411623955,29,51
S,NP,R4,2.87018552,0.741626978,9,51
S,NP,R4,2.892349655,0.780458212,89,51
S,NP,R4,2.596698247,0.39509201,84,51
S,NP,R4,3.246922337,1.765722036,4,51
S,NP,R4,2.595801549,0.394277096,69,51
S,NP,R4,2.775912324,0.596914768,24,51
S,NP,R4,2.709049338,0.511739969,49,51
S,NP,R4,2.832715233,0.680323124,64,51
S,NP,R4,2.631383014,0.42794013,79,52
S,NP,R4,2.969522629,0.932229042,74,52
S,NP,R4,2.681615792,0.480414152,94,52
S,NP,R4,3.053650259,1.1314888,59,52
S,NP,R4,2.650205383,0.446894884,19,52
S,NP,R4,3.151489397,1.417390108,54,52
S,NP,R4,2.633947932,0.430474997,39,52
S,NP,R4,2.632765783,0.429304838,34,52
S,NP,R4,2.616334585,0.413365841,99,52
S,NP,R4,3.38074401,2.402945995,14,52
S,NP,R4,2.873675709,0.747611046,94,53
S,NP,R4,3.621037349,4.178663015,4,53
S,NP,R4,3.494657769,3.123616934,84,53
S,NP,R4,2.842936026,0.696523905,34,53
S,NP,R4,3.381148656,2.405185938,24,53
S,NP,R4,3.286995969,1.93640399,54,53
S,NP,R4,2.615055205,0.412149906,44,53
S,NP,R4,3.463232986,2.905580997,14,53
S,NP,R4,3.404661524,2.53899312,64,53
S,NP,R4,3.487752887,3.074347019,74,53
S,NP,R4,3.21709447,1.648520947,34,54
S,NP,R4,2.882084226,0.76222682,14,54
S,NP,R4,3.140973207,1.383481026,99,54
S,NP,R4,3.242762771,1.748891115,79,54
S,NP,R4,2.936779513,0.864528894,74,54
S,NP,R4,2.416760561,0.261072159,59,54
S,NP,R4,2.59323504,0.391953945,94,54
S,NP,R4,2.326511923,0.212085962,39,54
S,NP,R4,2.579040028,0.379349947,54,54
S,NP,R4,2.253044796,0.179079056,19,54
S,NP,R4,2.749906181,0.562219858,77,1
S,NP,R4,2.810880004,0.646963835,87,1
S,NP,R4,3.5805879,3.807044029,27,1
S,NP,R4,3.140829111,1.38302207,57,1
S,NP,R4,3.283253516,1.919789076,17,1
S,NP,R4,2.811019702,0.647171974,37,1
S,NP,R4,3.15143329,1.417207003,47,1
S,NP,R4,3.041247379,1.099632025,67,1
S,NP,R4,2.749814271,0.562100887,7,1
S,NP,R4,3.141273224,1.384437084,97,1
S,NP,R4,2.596798348,0.395183086,52,2
S,NP,R4,2.252219496,0.178739071,92,2
S,NP,R4,2.32498601,0.211342096,32,2
S,NP,R4,2.205956174,0.16067791,97,2
S,NP,R4,2.517850024,0.329495907,17,2
S,NP,R4,2.648126735,0.444761038,77,2
S,NP,R4,2.537807726,0.344990969,57,2
S,NP,R4,2.492936297,0.311125994,12,2
S,NP,R4,2.710585189,0.513552904,37,2
S,NP,R4,2.597922247,0.396207094,72,2
S,NP,R4,3.185671006,1.533454895,92,3
S,NP,R4,2.798146426,0.628270149,12,3
S,NP,R4,3.078275173,1.197499037,57,3
S,NP,R4,2.900488931,0.795222998,32,3
S,NP,R4,2.633203562,0.429737806,37,3
S,NP,R4,2.762373902,0.578593969,52,3
S,NP,R4,3.090565613,1.231872082,17,3
S,NP,R4,2.664163113,0.46149087,97,3
S,NP,R4,2.494824839,0.31248188,72,3
S,NP,R4,2.648117888,0.444751978,77,3
S,NP,R4,2.833378006,0.681362152,22,4
S,NP,R4,2.650342526,0.447036028,72,4
S,NP,R4,2.945631604,0.882331133,52,4
S,NP,R4,2.776246289,0.597373962,62,4
S,NP,R4,3.013221964,1.030912876,12,4
S,NP,R4,2.680060762,0.478697062,32,4
S,NP,R4,2.664470837,0.46181798,42,4
S,NP,R4,3.119286254,1.316092014,82,4
S,NP,R4,2.833443499,0.681464911,2,4
S,NP,R4,2.737905489,0.546896935,92,4
S,NP,R4,2.863986322,0.731116056,22,5
S,NP,R4,2.649578192,0.446249962,67,5
S,NP,R4,2.681430397,0.480209112,47,5
S,NP,R4,2.723283231,0.528789997,42,5
S,NP,R4,3.072699784,1.182224035,87,5
S,NP,R4,2.952297911,0.895979166,27,5
S,NP,R4,2.665680553,0.463106155,2,5
S,NP,R4,2.614829795,0.411936045,82,5
S,NP,R4,2.84275522,0.696233988,7,5
S,NP,R4,2.80779604,0.64238596,62,5
S,NP,R4,2.883249696,0.764275074,67,6
S,NP,R4,2.695720684,0.496273041,17,6
S,NP,R4,3.30816493,2.033128977,77,6
S,NP,R4,2.901141041,0.796417952,27,6
S,NP,R4,2.6811172,0.479862928,97,6
S,NP,R4,2.650146992,0.446834803,47,6
S,NP,R4,2.810902891,0.646997929,87,6
S,NP,R4,2.649966439,0.446649075,37,6
S,NP,R4,2.891459984,0.778861046,7,6
S,NP,R4,2.536751468,0.344152927,57,6
S,NP,R4,2.78700597,0.612358809,77,7
S,NP,R4,2.874076896,0.748301983,87,7
S,NP,R4,3.57332516,3.743907928,67,7
S,NP,R4,2.723932258,0.529580832,7,7
S,NP,R4,2.649817582,0.44649601,47,7
S,NP,R4,3.072779829,1.18244195,27,7
S,NP,R4,2.800190991,0.631234884,17,7
S,NP,R4,2.750090864,0.562458992,57,7
S,NP,R4,2.902343416,0.798625946,37,7
S,NP,R4,2.633272468,0.429805994,97,7
S,NP,R4,3.060134773,1.148509979,62,8
S,NP,R4,3.555172709,3.590646982,22,8
S,NP,R4,3.28279677,1.917771101,72,8
S,NP,R4,3.371500267,2.352340937,52,8
S,NP,R4,3.282590202,1.91685915,82,8
S,NP,R4,3.072626733,1.182025194,92,8
S,NP,R4,3.084809606,1.215652943,2,8
S,NP,R4,3.184993625,1.531064987,42,8
S,NP,R4,3.084188573,1.213915825,12,8
S,NP,R4,3.180527059,1.515399218,32,8
S,NP,R4,2.928212439,0.847641945,17,9
S,NP,R4,2.882232407,0.762486935,77,9
S,NP,R4,2.614803401,0.411911011,97,9
S,NP,R4,2.681662775,0.480466127,37,9
S,NP,R4,2.679712157,0.478312969,12,9
S,NP,R4,2.577911002,0.37836504,57,9
S,NP,R4,2.710627528,0.513602972,72,9
S,NP,R4,2.632577855,0.42911911,32,9
S,NP,R4,2.5391703,0.346075058,92,9
S,NP,R4,2.492702938,0.310958862,52,9
S,NP,R4,2.863802738,0.730807066,92,10
S,NP,R4,3.622223271,4.190089226,12,10
S,NP,R4,2.92753615,0.846323013,32,10
S,NP,R4,3.647555398,4.441763163,47,10
S,NP,R4,3.071952313,1.18019104,27,10
S,NP,R4,2.597630496,0.395941019,72,10
S,NP,R4,2.788025569,0.613798141,87,10
S,NP,R4,3.342484059,2.200310946,52,10
S,NP,R4,2.821555451,0.663064003,67,10
S,NP,R4,2.664873106,0.462245941,7,10
S,NP,R4,3.226004397,1.682691097,42,11
S,NP,R4,2.775531054,0.596390963,62,11
S,NP,R4,3.319097972,2.084961176,22,11
S,NP,R4,2.709335147,0.512076855,82,11
S,NP,R4,2.832709297,0.680313826,87,11
S,NP,R4,2.873890607,0.747981071,67,11
S,NP,R4,2.775830961,0.59680295,47,11
S,NP,R4,2.595582208,0.394078016,27,11
S,NP,R4,2.762430987,0.578670025,7,11
S,NP,R4,2.737926125,0.546922922,2,11
S,NP,R4,2.952577951,0.896557093,52,12
S,NP,R4,2.69414445,0.494475126,12,12
S,NP,R4,2.798563683,0.628874063,32,12
S,NP,R4,2.724085714,0.52976799,87,12
S,NP,R4,3.072712659,1.182259083,92,12
S,NP,R4,2.762856284,0.579236984,67,12
S,NP,R4,2.821927889,0.66363287,47,12
S,NP,R4,2.762602014,0.578897953,27,12
S,NP,R4,3.189903337,1.548471928,7,12
S,NP,R4,2.763003914,0.579433918,72,12
S,NP,R4,2.873704793,0.747661114,2,13
S,NP,R4,3.439629631,2.751880884,42,13
S,NP,R4,2.55985261,0.362954855,22,13
S,NP,R4,2.998644984,0.996884823,32,13
S,NP,R4,3.096449786,1.248676062,62,13
S,NP,R4,2.983808418,0.96340394,82,13
S,NP,R4,3.43166383,2.70186615,12,13
S,NP,R4,2.821711271,0.663301945,52,13
S,NP,R4,2.984271612,0.964432001,72,13
S,NP,R4,3.597415662,3.957452059,92,13
S,NP,R4,2.91024435,0.813287973,82,14
S,NP,R4,2.516155747,0.328212976,7,14
S,NP,R4,2.76362409,0.580261946,67,14
S,NP,R4,3.511833275,3.249625206,27,14
S,NP,R4,2.598083462,0.396354198,62,14
S,NP,R4,2.928090022,0.847403049,22,14
S,NP,R4,2.579067322,0.379373789,47,14
S,NP,R4,3.544830257,3.5061481,87,14
S,NP,R4,2.831686221,0.678713083,42,14
S,NP,R4,2.9843883,0.964691162,2,14
S,NP,R4,2.842817529,0.696333885,82,15
S,NP,R4,2.936156746,0.863290071,62,15
S,NP,R4,2.538547229,0.345578909,57,15
S,NP,R4,2.919513716,0.830832958,17,15
S,NP,R4,2.943585442,0.878183842,42,15
S,NP,R4,2.969070555,0.931259155,97,15
S,NP,R4,2.579445171,0.379703999,2,15
S,NP,R4,2.469064721,0.294486046,37,15
S,NP,R4,3.21237118,1.630689144,77,15
S,NP,R4,3.107968242,1.282236815,22,15
S,NP,R4,2.910093201,0.813004971,62,16
S,NP,R4,3.392559101,2.469216108,22,16
S,NP,R4,3.170186925,1.47974515,42,16
S,NP,R4,3.012254161,1.028618097,77,16
S,NP,R4,2.91917909,0.830193043,97,16
S,NP,R4,2.788126605,0.613940954,2,16
S,NP,R4,2.831818622,0.678920031,57,16
S,NP,R4,2.786752091,0.612000942,82,16
S,NP,R4,2.737574983,0.546480894,17,16
S,NP,R4,2.852799459,0.712523937,37,16
S,NP,R4,3.199588159,1.583390951,12,17
S,NP,R4,3.033892391,1.081166029,97,17
S,NP,R4,2.99969765,0.999304056,72,17
S,NP,R4,3.145856474,1.399124861,32,17
S,NP,R4,2.843900192,0.698071957,37,17
S,NP,R4,3.096489421,1.248790026,57,17
S,NP,R4,2.854194901,0.714817047,92,17
S,NP,R4,2.872931467,0.746330976,77,17
S,NP,R4,3.398838957,2.50518012,17,17
S,NP,R4,3.711655594,5.148202181,52,17
S,NP,R4,2.737161734,0.545961142,77,18
S,NP,R4,2.854242266,0.71489501,17,18
S,NP,R4,2.633586499,0.430116892,67,18
S,NP,R4,2.736916631,0.545653105,57,18
S,NP,R4,2.920154074,0.832058907,97,18
S,NP,R4,2.579167204,0.37946105,37,18
S,NP,R4,3.352766389,2.253026962,7,18
S,NP,R4,3.054272821,1.133111954,87,18
S,NP,R4,2.799287538,0.629923105,27,18
S,NP,R4,2.598457659,0.396695852,47,18
S,NP,R4,2.595707784,0.39419198,12,19
S,NP,R4,2.944990738,0.881030083,17,19
S,NP,R4,3.59189377,3.90745306,92,19
S,NP,R4,3.789760672,6.162553072,52,19
S,NP,R4,3.608264947,4.057559967,72,19
S,NP,R4,2.998455073,0.996448994,57,19
S,NP,R4,2.538126053,0.345243931,32,19
S,NP,R4,3.290244579,1.950942993,37,19
S,NP,R4,2.736365404,0.544960976,77,19
S,NP,R4,2.596376037,0.394798994,97,19
S,NP,R4,2.909975632,0.81278491,7,20
S,NP,R4,2.788133688,0.613950968,72,20
S,NP,R4,3.64097349,4.374953985,47,20
S,NP,R4,3.230157086,1.698858023,27,20
S,NP,R4,2.94454485,0.880125999,52,20
S,NP,R4,2.900738337,0.795679808,12,20
S,NP,R4,3.113217126,1.297827959,67,20
S,NP,R4,3.078337511,1.197670937,32,20
S,NP,R4,3.308451715,2.034471989,92,20
S,NP,R4,2.798869495,0.629317045,87,20
S,NP,R4,2.821080935,0.662339926,32,21
S,NP,R4,2.64801148,0.444643021,52,21
S,NP,R4,3.830214831,6.764174938,12,21
S,NP,R4,2.648138375,0.444772959,7,21
S,NP,R4,3.204243221,1.600454092,92,21
S,NP,R4,2.722491622,0.527827024,87,21
S,NP,R4,2.998543078,0.996650934,27,21
S,NP,R4,2.632614048,0.429154873,72,21
S,NP,R4,2.750315398,0.562749863,47,21
S,NP,R4,2.82120098,0.662523031,67,21
S,NP,R4,3.102236726,1.26542592,47,22
S,NP,R4,2.873602991,0.747485876,2,22
S,NP,R4,2.86370043,0.730634928,62,22
S,NP,R4,2.577609048,0.378102064,82,22
S,NP,R4,2.928227342,0.847671032,87,22
S,NP,R4,2.909977288,0.81278801,7,22
S,NP,R4,2.597181508,0.395531893,27,22
S,NP,R4,3.31567,2.068568945,67,22
S,NP,R4,2.723197849,0.528686047,42,22
S,NP,R4,2.880430033,0.759329081,22,22
S,NP,R4,2.323109923,0.210431099,57,23
S,NP,R4,3.026428329,1.062743187,77,23
S,NP,R4,2.650252183,0.446943045,22,23
S,NP,R4,2.631398984,0.427955866,37,23
S,NP,R4,2.471604335,0.29621315,17,23
S,NP,R4,2.539604215,0.346421003,2,23
S,NP,R4,2.388907155,0.244853973,82,23
S,NP,R4,2.414841493,0.259921074,42,23
S,NP,R4,2.283183449,0.191947937,97,23
S,NP,R4,2.515408685,0.327648878,62,23
S,NP,R4,2.614315965,0.411448956,7,24
S,NP,R4,2.665957041,0.463401079,97,24
S,NP,R4,2.596975173,0.395344019,27,24
S,NP,R4,2.666032781,0.463481903,87,24
S,NP,R4,2.649523661,0.446193933,47,24
S,NP,R4,2.596360563,0.394784927,77,24
S,NP,R4,3.124631387,1.33239007,67,24
S,NP,R4,2.578831717,0.379168034,37,24
S,NP,R4,2.538803632,0.345782995,17,24
S,NP,R4,3.059748107,1.147487879,57,24
S,NP,R4,2.614610302,0.411727905,57,25
S,NP,R4,2.633434087,0.429965973,37,25
S,NP,R4,2.927490024,0.84623313,77,25
S,NP,R4,2.517400414,0.329154968,87,25
S,NP,R4,2.560046558,0.36311698,17,25
S,NP,R4,3.308551813,2.034940958,67,25
S,NP,R4,2.615922585,0.412973881,47,25
S,NP,R4,2.78732577,0.612809896,7,25
S,NP,R4,3.442305875,2.768891096,27,25
S,NP,R4,2.615766103,0.412825108,97,25
S,NP,R4,2.800158019,0.631186962,37,26
S,NP,R4,2.811480401,0.647858858,17,26
S,NP,R4,3.208639348,1.616736889,77,26
S,NP,R4,2.709234235,0.511957884,12,26
S,NP,R4,2.71089054,0.513914108,72,26
S,NP,R4,2.665342584,0.462745905,97,26
S,NP,R4,2.558115492,0.361505985,32,26
S,NP,R4,2.750066932,0.562427998,57,26
S,NP,R4,3.243344904,1.751236916,92,26
S,NP,R4,3.151032579,1.415899992,52,26
S,NP,R4,3.180360444,1.514817953,12,27
S,NP,R4,2.696286572,0.496920109,47,27
S,NP,R4,3.084256635,1.214106083,32,27
S,NP,R4,2.775249876,0.596004963,52,27
S,NP,R4,2.928267284,0.847748995,92,27
S,NP,R4,3.463039795,2.904288769,72,27
S,NP,R4,2.842391299,0.695650816,7,27
S,NP,R4,2.775879017,0.596868992,87,27
S,NP,R4,2.679117086,0.477658033,27,27
S,NP,R4,2.9760724,0.94639492,67,27
S,NP,R4,2.94443978,0.879913092,82,28
S,NP,R4,2.736189236,0.544739962,2,28
S,NP,R4,2.883257553,0.764288902,87,28
S,NP,R4,2.762277076,0.578464985,27,28
S,NP,R4,2.863714176,0.730658054,47,28
S,NP,R4,2.560107576,0.363168001,22,28
S,NP,R4,3.439714998,2.752421856,42,28
S,NP,R4,2.883466139,0.764656067,67,28
S,NP,R4,2.598678944,0.396898031,62,28
S,NP,R4,2.664631789,0.461989164,7,28
S,NP,R4,2.968321844,0.929655075,27,29
S,NP,R4,3.208623528,1.616678,87,29
S,NP,R4,3.107468743,1.280762911,12,29
S,NP,R4,2.695013016,0.49546504,7,29
S,NP,R4,3.095722192,1.246585846,32,29
S,NP,R4,2.862635108,0.728844881,52,29
S,NP,R4,2.787011042,0.612365961,67,29
S,NP,R4,2.775795393,0.596754074,72,29
S,NP,R4,2.873776249,0.747784138,92,29
S,NP,R4,2.928401494,0.848011017,47,29
S,NP,R4,2.614877047,0.411980867,52,30
S,NP,R4,2.786456078,0.611583948,12,30
S,NP,R4,3.371189789,2.350659847,32,30
S,NP,R4,2.633687596,0.430217028,92,30
S,NP,R4,2.853657451,0.713932991,72,30
S,NP,R4,2.774797944,0.595385075,27,30
S,NP,R4,2.737992761,0.547006845,87,30
S,NP,R4,2.944312436,0.879655123,7,30
S,NP,R4,2.616035397,0.413081169,47,30
S,NP,R4,2.831923538,0.679084063,67,30
S,NP,R4,2.665664455,0.463088989,92,31
S,NP,R4,2.891394172,0.778743029,12,31
S,NP,R4,2.750834509,0.563422918,22,31
S,NP,R4,2.492615023,0.31089592,42,31
S,NP,R4,2.892572086,0.78085804,52,31
S,NP,R4,2.559908806,0.363001823,72,31
S,NP,R4,2.633039929,0.42957592,62,31
S,NP,R4,2.709259718,0.511987925,82,31
S,NP,R4,2.681066489,0.4798069,2,31
S,NP,R4,2.694963903,0.495409012,32,31
S,NP,R4,2.774967821,0.59561801,57,32
S,NP,R4,3.282792019,1.91775012,67,32
S,NP,R4,2.751511565,0.564301968,37,32
S,NP,R4,2.843714741,0.697773933,87,32
S,NP,R4,2.762830006,0.579201937,47,32
S,NP,R4,2.891479525,0.778896093,77,32
S,NP,R4,2.615992281,0.413040161,97,32
S,NP,R4,2.649385331,0.446051836,17,32
S,NP,R4,2.558497127,0.361823797,7,32
S,NP,R4,2.762502912,0.578765869,27,32
S,NP,R4,2.873572377,0.747433186,17,33
S,NP,R4,2.918157783,0.828243017,42,33
S,NP,R4,2.774936354,0.595574856,62,33
S,NP,R4,2.597839918,0.396131992,22,33
S,NP,R4,3.145889109,1.399230003,2,33
S,NP,R4,2.991362572,0.980308056,82,33
S,NP,R4,2.852913375,0.712710857,37,33
S,NP,R4,2.631983141,0.428531885,57,33
S,NP,R4,2.616065476,0.413109779,97,33
S,NP,R4,3.304213405,2.014714003,77,33
S,NP,R4,2.763281165,0.579803944,92,34
S,NP,R4,2.631793908,0.428345203,32,34
S,NP,R4,2.650132625,0.446820021,72,34
S,NP,R4,2.579083425,0.379387856,87,34
S,NP,R4,2.537426087,0.344687939,52,34
S,NP,R4,2.709505773,0.51227808,7,34
S,NP,R4,2.809988434,0.645637035,67,34
S,NP,R4,2.821894498,0.663581848,47,34
S,NP,R4,2.648548378,0.445193052,27,34
S,NP,R4,2.537340464,0.344619989,12,34
S,NP,R4,2.631433581,0.42798996,37,35
S,NP,R4,2.968560909,0.93016696,57,35
S,NP,R4,2.959861499,0.911720037,42,35
S,NP,R4,2.852866592,0.712634087,62,35
S,NP,R4,2.773749214,0.59394908,77,35
S,NP,R4,2.709928412,0.512776852,97,35
S,NP,R4,2.822387141,0.664335012,2,35
S,NP,R4,1.897797428,0.079030991,17,35
S,NP,R4,2.87285349,0.746196985,82,35
S,NP,R4,2.696165074,0.496781111,22,35
S,NP,R4,3.169865065,1.478648901,67,36
S,NP,R4,2.8733375,0.747029066,47,36
S,NP,R4,2.873467079,0.747251987,62,36
S,NP,R4,2.493502693,0.311532021,7,36
S,NP,R4,2.76373703,0.580412865,2,36
S,NP,R4,2.631955837,0.428504944,27,36
S,NP,R4,2.882428318,0.762830973,82,36
S,NP,R4,2.882241505,0.762502909,42,36
S,NP,R4,2.750639478,0.563169956,87,36
S,NP,R4,2.418533355,0.262140036,22,36
S,NP,R4,2.324326058,0.211021185,82,37
S,NP,R4,2.414712802,0.259844065,42,37
S,NP,R4,2.468965556,0.294418812,57,37
S,NP,R4,2.596567453,0.39497304,62,37
S,NP,R4,2.467177409,0.293209076,77,37
S,NP,R4,2.723458057,0.529002905,37,37
S,NP,R4,3.944761807,8.805657864,2,37
S,NP,R4,2.821938342,0.663648844,97,37
S,NP,R4,2.597813778,0.39610815,17,37
S,NP,R4,3.006401814,1.014849901,22,37
S,NP,R4,2.919522066,0.830848932,32,38
S,NP,R4,2.540056508,0.346781969,2,38
S,NP,R4,3.16167975,1.451041222,62,38
S,NP,R4,2.883079093,0.763974905,82,38
S,NP,R4,2.821318961,0.662703037,42,38
S,NP,R4,2.694765719,0.495182991,12,38
S,NP,R4,2.598329743,0.396579027,52,38
S,NP,R4,3.343281913,2.204356909,22,38
