RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,R_PRE,regionExp_response_3.rt,VinRC1,NinRC1,regionExp_response_4.rt,R34,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,R56,R567,regionExp_response_8.rt,regionExp_response_9.rt,VinRC2,NinRC2,R89,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_PRE,log_R34,log_R56,log_R567,log_R89,log_R8910,log_VinRC1,log_NinRC1,log_VinRC2,log_NinRC2,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
SO,NP,-0.5,S,O,0.5,-0.5,18,71,89,43,main,0,1,0,0,match,0.725148201,7.767745018,8.492893219,0.829329014,0.829329014,0.613442898,0.613442898,1.442771912,0.677609921,0.513875008,1.748296976,2.262171984,2.939781905,0.529051065,0.511592865,0.511592865,0.529051065,1.04064393,0.748025894,0.460062027,0.623994827,y,7.741123915,2.860426774,3.890294961,2.918726859,2.787774143,2.830979756,2.710857497,3.242615206,2.723497593,2.708924479,2.873916632,2.662816389,2.795180989,3.929055664,3.159197679,3.35452562,3.468315112,3.017302155,3.25253018,2.918726859,2.787774143,2.708924479,2.723497593,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,6,23,29,43,main,0,1,0,0,match,0.544246912,0.511626005,1.055872917,2.71941185,2.71941185,0.40950799,0.40950799,3.12891984,0.410322905,0.346459866,0.411050081,0.757509947,1.167832852,1.264391899,0.377959013,0.377959013,1.264391899,1.642350912,0.480360985,0.596677065,0.89202404,y,3.965873003,2.735795974,2.708952611,3.434474986,2.61226238,2.613125761,2.539652933,2.613894738,3.101881705,2.577444706,2.681567727,2.775739345,2.950376559,3.02361165,3.495394437,2.87938834,3.067380688,3.215465956,3.326891054,3.434474986,2.61226238,2.577444706,3.101881705,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,2,7,9,43,main,0,1,0,0,match,0.495579004,0.444952965,0.940531969,0.462072849,0.462072849,0.461535931,0.461535931,0.92360878,2.984820127,0.330028057,0.311104059,0.641132116,3.625952243,0.292553902,0.529081106,0.529081106,0.292553902,0.821635008,0.37977314,0.746411085,0.55744791,y,2.062884808,2.695112899,2.648314105,2.664710451,2.664205517,3.474918165,2.518550863,2.492905677,2.466205895,2.723522253,2.579524245,2.872978081,2.746204292,2.973373562,2.965488053,2.806947532,3.55942208,2.914678935,3.079690573,2.664710451,2.664205517,2.723522253,2.466205895,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,7,27,34,43,main,1,0,0,0,mismatch1,1.481114149,0.759585857,2.240700006,2.300934076,2.300934076,0.427410126,0.427410126,2.728344202,0.428149939,0.394803047,0.426699162,0.821502209,1.249652148,0.443886995,0.495207071,0.495207071,0.443886995,0.939094066,0.379678011,0.396458149,0.440195799,n,1.097818851,3.170588531,2.88057687,3.361904176,2.630844807,2.631595886,2.596380496,2.63012179,2.647272421,2.694786837,2.579415446,2.598197349,2.643645894,3.350383715,3.435899159,2.914608736,3.09678914,2.972709096,3.120169743,3.361904176,2.630844807,2.694786837,2.647272421,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,15,59,74,43,main,1,0,0,0,mismatch1,0.411545992,0.525763988,0.93730998,1.882444143,1.882444143,0.563060045,0.563060045,2.445504188,0.378093004,0.396146059,0.678502083,1.074648142,1.452741146,0.442810059,2.250403881,2.250403881,0.442810059,2.69321394,0.347038031,0.528380156,0.440651178,n,2.551723957,2.614418377,2.720790836,3.274722098,2.750554711,2.577598642,2.59785534,2.831551185,2.646217478,3.352260468,2.540377071,2.722946499,2.644094935,2.971883241,3.388368411,3.031266292,3.162188237,3.430270854,3.482909579,3.274722098,2.750554711,3.352260468,2.646217478,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,8,31,39,44,main,0,0,0,1,mismatch2,0.49533391,0.444647789,0.939981699,0.479001999,0.479001999,2.00153017,2.00153017,2.480532169,0.562176943,0.479985952,0.512145042,0.992130994,1.554307937,0.730498075,0.561750174,0.561750174,0.730498075,1.292248249,0.59714222,1.583381176,0.892145157,n,2.588292837,2.69489806,2.648016137,2.680337326,3.301362141,2.74987303,2.681228527,2.709392973,2.863619076,2.749543216,2.776077778,3.199585478,2.950435522,2.973119398,3.394544864,2.996569017,3.191537065,3.111345952,3.27632172,2.680337326,3.301362141,2.749543216,2.863619076,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,4,15,19,44,main,0,0,0,1,mismatch2,0.461570978,0.511558056,0.973129034,0.562541008,0.562541008,0.680773973,0.680773973,1.243314981,0.612434149,0.463315964,0.51245594,0.975771904,1.588206053,0.913389921,1.314494848,1.314494848,0.913389921,2.227884769,0.5636549,0.71386385,0.557896137,n,2.319313049,2.664238494,2.708894928,2.750154187,2.833002944,2.787059399,2.665877264,2.709656532,2.960656215,3.118758888,2.751013287,2.85361539,2.746553354,2.98817043,3.094581167,2.989348309,3.200906847,3.347892724,3.445843804,2.750154187,2.833002944,3.118758888,2.960656215,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,16,63,79,44,main,0,0,0,1,mismatch2,0.411449194,0.461997032,0.873446226,0.411490917,0.411490917,0.762721062,0.762721062,1.174211979,0.394848824,0.380019903,0.411671162,0.791691065,1.186539889,0.714251995,0.545586824,0.545586824,0.714251995,1.259838819,0.981803894,1.648784876,0.524482965,n,5.417714119,2.614316216,2.664639186,2.614360253,2.882365739,2.596430849,2.579806343,2.614550445,2.853851462,2.736863874,2.99202475,3.217163995,2.719731387,2.941236173,3.069746507,2.898555744,3.074282343,3.100314986,3.350566393,2.614360253,2.882365739,2.736863874,2.853851462,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,20,79,99,44,main,0,0,0,1,mismatch2,0.729716778,0.511687994,1.241404772,0.478541851,0.478541851,0.49635601,0.49635601,0.974897861,0.395138025,0.379750013,0.462371111,0.842121124,1.237259149,0.379441977,0.478355885,0.478355885,0.379441977,0.857797862,0.363525867,0.444746971,0.4072299,n,1.921502829,2.863154332,2.709005227,2.679919925,2.695793285,2.596748825,2.579497797,2.664990691,2.579145374,2.679751121,2.560535319,2.648112999,2.609839658,3.09391341,2.988959118,2.925374561,3.092460674,2.933384959,3.086830795,2.679919925,2.695793285,2.679751121,2.579145374,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,12,47,59,44,main,0,0,0,1,mismatch2,0.76274085,0.795551062,1.558291912,0.595812082,0.595812082,0.478681087,0.478681087,1.074493169,0.411874056,0.396378994,0.461845875,0.858224869,1.270098925,0.595232964,0.495534897,0.495534897,0.595232964,1.090767861,0.362970829,0.379456997,0.440239906,n,2.136150122,2.882377006,2.90066806,2.775109306,2.680046269,2.614764437,2.598110631,2.664497069,2.774686974,2.695074244,2.559871723,2.579162565,2.643689407,3.192648817,3.031203659,2.933601095,3.103837548,3.037732333,3.162486349,2.775109306,2.680046269,2.695074244,2.774686974,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,14,55,69,44,main,0,1,0,0,match,0.494486094,0.478587866,0.97307396,0.478515863,0.478515863,0.462860823,0.462860823,0.941376686,0.427248955,0.396425962,0.477699995,0.874125957,1.301374912,0.76455617,0.495496988,0.495496988,0.76455617,1.260053158,0.413088083,0.679526091,0.473874807,y,2.499698162,2.694154083,2.679961683,2.679896339,2.665450423,2.630681009,2.598162089,2.679155237,2.883409397,2.695041019,2.616042666,2.832206137,2.675663621,2.988145851,2.973763438,2.941574017,3.11440243,3.100388867,3.223532604,2.679896339,2.665450423,2.695041019,2.883409397,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,18,71,89,44,main,0,1,0,0,match,0.411877155,0.440343857,0.852221012,0.579179049,0.579179049,0.429638147,0.429638147,1.008817196,0.360148907,0.3966012,0.444044113,0.840645313,1.20079422,0.428729057,0.495133162,0.495133162,0.428729057,0.923862219,0.363226175,0.344393969,0.440762043,y,2.369508982,2.614767704,2.643791942,2.762812843,2.633102835,2.556482101,2.598354024,2.647426117,2.632182919,2.694722015,2.560177137,2.537055538,2.644204187,2.930552238,3.003812476,2.924612796,3.079468589,2.965607207,3.109608374,2.762812843,2.633102835,2.694722015,2.632182919,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,2,7,9,44,main,0,1,0,0,match,0.495345116,0.411846161,0.907191277,0.679383993,0.679383993,0.495378971,0.495378971,1.174762964,0.443375111,0.480638027,0.544847012,1.025485039,1.46886015,0.679062843,0.913547993,0.913547993,0.679062843,1.592610836,0.496609926,0.61390996,0.875224829,y,2.019243956,2.694907885,2.614735022,2.83211531,2.694937567,2.64677131,2.681818128,2.736274574,2.831909967,2.960731368,2.696015396,2.788104679,2.94211963,2.957698866,3.069950246,3.010929329,3.166980449,3.202109666,3.319984333,2.83211531,2.694937567,2.960731368,2.831909967,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,6,23,29,44,main,0,1,0,0,match,0.579109192,0.411820889,0.990930081,0.478413105,0.478413105,0.411458015,0.411458015,0.88987112,0.376053095,0.313891888,0.327374935,0.641266823,1.017319918,0.312412024,0.612758875,0.612758875,0.312412024,0.925170899,0.279422998,0.379718065,0.540762901,y,2.220324039,2.762760458,2.614708372,2.679803068,2.614325527,2.575249167,2.496780092,2.515045425,2.49472774,2.78728961,2.446262148,2.579461259,2.733006889,2.996043012,2.949327112,2.807038772,3.007457548,2.966221964,3.080840659,2.679803068,2.614325527,2.78728961,2.49472774,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,10,39,49,44,main,0,1,0,0,match,0.495187998,0.41174984,0.906937838,0.461351156,0.461351156,0.446450949,0.446450949,0.907802105,0.443820953,0.513633966,0.51124692,1.024880886,1.468701839,0.680544138,0.394724846,0.394724846,0.680544138,1.075268984,0.497248888,0.462844133,0.456930876,y,1.534231901,2.69477011,2.614633439,2.664031613,2.64977375,2.647207802,2.710653735,2.708630705,2.832856297,2.596294464,2.696573821,2.665434763,2.659850505,2.957577521,2.957991185,3.010673394,3.166933639,3.031517119,3.19659559,2.664031613,2.64977375,2.596294464,2.832856297,1,0.8,1,0.6,0.8,0.8,0.2,0,0.4,0.2,0.2,0.8,0.95,0.6,0.8,0.8,0.2,0.05,0.4,0.2,0.2,1.683242467,3.289707254,0.506694206,1.683242467,1.683242467,-1.606464787,1.176548261,1.176548261,-1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,15,59,74,45,main,1,0,0,0,mismatch1,1.315213919,0.509196997,1.824410916,0.49553895,0.49553895,1.717949152,1.717949152,2.213488102,0.511787176,0.463001966,1.029649973,1.492651939,2.004439115,2.183602095,1.716546059,1.716546059,2.183602095,3.900148154,0.463637114,0.6962111,0.791912079,n,6.905395985,3.118996396,2.706885834,2.695077796,3.235010305,2.709089399,2.665582835,3.012689612,3.339173502,3.234655461,2.666178194,2.842740943,2.898676967,3.261122662,3.345077192,3.173958549,3.301992869,3.591081105,3.639863372,2.695077796,3.235010305,3.234655461,3.339173502,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,10,39,49,45,main,0,1,0,0,match,0.780143976,0.545799971,1.325943947,0.445079088,0.445079088,0.629386187,0.629386187,1.074465275,1.31359005,0.396924019,0.478066921,0.87499094,2.18858099,4.210313082,0.930464983,0.930464983,4.210313082,5.140778065,0.497364044,0.864742994,0.691570044,n,6.299311876,2.892174759,2.737033508,2.648437189,2.798917207,3.11845985,2.59870738,2.679488694,3.624314391,2.968700034,2.696674386,2.936887052,2.839836173,3.122525165,3.031192384,2.942003556,3.340162623,3.711028855,3.751136018,2.648437189,2.798917207,2.968700034,3.624314391,0,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,18,71,89,45,main,0,1,0,0,match,0.79636693,0.796751022,1.593117952,1.131205082,1.131205082,0.697627068,0.697627068,1.82883215,0.711223125,0.530664206,1.681288958,2.211953164,2.923176289,2.670219898,0.562206984,0.562206984,2.670219898,3.232426882,0.597613811,5.311475039,0.574645996,n,4.486707926,2.901113217,2.901322629,3.053541348,2.843623323,2.852005869,2.724819795,3.225642361,3.426547028,2.749896236,2.776420626,3.725215145,2.759400385,3.202247931,3.262173848,3.344775927,3.465855007,3.50952871,3.583203388,3.053541348,2.843623323,2.749896236,3.426547028,0,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,19,75,94,45,main,1,0,0,0,mismatch1,0.813390017,0.409030914,1.222420931,1.348285913,1.348285913,0.830108166,0.830108166,2.178394079,0.445034027,0.480509996,0.477864027,0.958374023,1.40340805,3.569752932,0.445245981,0.445245981,3.569752932,4.014998913,0.413634777,3.555063963,0.591336966,n,3.102746964,2.910298838,2.611756133,3.129781997,2.919134686,2.648393218,2.681702427,2.679304339,3.552638159,2.648600008,2.616617046,3.550847419,2.771835029,3.087220778,3.338136448,2.981535034,3.147183963,3.603685432,3.64626976,3.129781997,2.919134686,2.648600008,3.552638159,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,7,27,34,45,main,1,0,0,0,mismatch1,0.713165045,0.408686876,1.121851921,0.478204012,0.478204012,0.646529913,0.646529913,1.124733925,0.679138899,2.404248953,0.945936918,3.350185871,4.02932477,0.577272892,8.674999952,8.674999952,0.577272892,9.252272844,0.547430038,3.340408087,0.607849836,n,9.19197607,2.853190049,2.611390692,2.679613215,2.810588623,2.831958606,3.380979436,2.975862175,2.761381164,3.938269481,2.738328624,3.523799526,2.783796304,3.049935536,3.051049795,3.525068903,3.605232274,3.966248431,3.991212908,2.679613215,2.810588623,3.938269481,2.761381164,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,2,7,9,45,main,0,1,0,0,match,0.461961031,0.445351124,0.907312155,0.696371078,0.696371078,0.528559923,0.528559923,1.224931001,0.443851948,0.51396203,0.578458071,1.092420101,1.536272049,2.518106937,4.241919041,4.241919041,2.518106937,6.760025978,0.748096943,1.030943871,0.691595078,n,5.61214304,2.664605342,2.648702553,2.842840726,2.723094231,2.64723813,2.710931036,2.762271885,3.401074169,3.627562376,2.87395788,3.013235021,2.839851894,2.957756729,3.088111626,3.038389683,3.186468129,3.829948365,3.875531374,2.842840726,2.723094231,3.627562376,3.401074169,0,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,11,43,54,45,main,1,0,0,0,mismatch1,1.616075993,0.475157022,2.091233015,1.348796844,1.348796844,2.119477987,2.119477987,3.468274831,0.561333179,1.283854961,0.661543131,1.945398092,2.506731271,1.833594084,3.054596901,3.054596901,1.833594084,4.888190985,0.747998953,1.684293985,0.725351095,n,5.514693022,3.208461779,2.676837152,3.129946541,3.32622891,2.749220713,3.108515964,2.820558164,3.263303199,3.484953907,2.87390099,3.226417898,2.860548271,3.320402427,3.540113504,3.289008486,3.399107779,3.689148166,3.75098562,3.129946541,3.32622891,3.484953907,3.263303199,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,3,11,14,45,main,1,0,0,0,mismatch1,0.578984976,0.506450891,1.085435867,0.595897198,0.595897198,0.427197933,0.427197933,1.023095131,0.445031166,0.59762001,1.029484987,1.627104997,2.072136163,0.463150978,0.947273016,0.947273016,0.463150978,1.410423994,0.48041296,3.339211941,0.792155981,y,4.893578053,2.762667294,2.70453734,2.775171343,2.630629143,2.648390426,2.77642513,3.012620018,2.665722585,2.976475166,2.681614715,3.523643985,2.898810706,3.035604168,3.009916018,3.211415579,3.31641829,3.149349688,3.276654081,2.775171343,2.630629143,2.976475166,2.665722585,0,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,14,55,69,45,main,0,1,0,0,match,1.314959049,0.612252951,1.927212,0.997594833,0.997594833,0.580430031,0.580430031,1.578024864,0.694528103,1.517504215,3.120980024,4.638484239,5.333012342,1.231523991,2.218487024,2.218487024,1.231523991,3.450011015,0.781412125,3.589838028,1.093041182,y,2.583624125,3.118912228,2.786930887,2.998954191,2.763749874,2.841689823,3.181129906,3.494290989,3.090442877,3.346056893,2.892880146,3.555074854,3.038636525,3.284929491,3.198113842,3.666376085,3.726972589,3.537820482,3.626486457,2.998954191,2.763749874,3.346056893,3.090442877,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,6,23,29,45,main,0,1,0,0,match,0.411839008,0.528800964,0.940639972,0.328004122,0.328004122,0.393294096,0.393294096,0.721298218,0.40972209,1.083283901,1.431631088,2.514914989,2.924637079,0.595380068,0.562453985,0.562453985,0.595380068,1.157834053,0.547373056,0.59713316,0.624612093,y,2.902062893,2.614727479,2.723292238,2.515879301,2.594717427,2.612489379,3.034742289,3.155831121,2.774794291,2.750086998,2.738283416,2.776071189,2.795610388,2.97342343,2.858114859,3.400523309,3.466071982,3.063646318,3.231777135,2.515879301,2.594717427,2.750086998,2.774794291,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,1,3,4,46,main,0,0,1,0,match,0.746165991,0.69258213,1.438748121,0.678794146,0.678794146,4.056746006,4.056746006,4.735540152,1.399482012,0.747023106,2.468397856,3.215420962,4.614902974,0.579632044,0.528891087,0.528891087,0.579632044,1.108523131,0.463353157,0.496589184,0.573930025,y,3.392655134,2.872835451,2.840471282,2.831738088,3.608177817,3.145967321,2.873334035,3.392415161,2.763152387,2.723366248,2.665912126,2.695997256,2.758858945,3.157984769,3.675369523,3.507237839,3.664162575,3.04474476,3.196418363,2.831738088,3.608177817,2.723366248,2.763152387,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,9,35,44,46,main,0,0,1,0,match,0.729018927,1.646235943,2.37525487,1.114416838,1.114416838,1.280962944,1.280962944,2.395379782,0.580595016,1.784137964,2.86943984,4.653577804,5.23417282,1.765791893,1.599200964,1.599200964,1.765791893,3.364992857,0.797972918,0.827348948,0.557044983,y,3.49185586,2.862738804,3.21649208,3.047047665,3.107536567,2.763873303,3.251428435,3.457797124,3.246939519,3.203903043,2.901988152,2.917688719,2.745890267,3.375710217,3.37937438,3.667786979,3.718848058,3.526984147,3.61940284,3.047047665,3.107536567,3.203903043,3.246939519,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,18,71,89,46,main,0,1,0,0,match,0.39487505,0.461344957,0.856220007,1.41445899,1.41445899,1.098430157,1.098430157,2.512889147,0.476956129,0.948672056,1.296920061,2.245592117,2.722548246,0.929910898,0.445325136,0.445325136,0.929910898,1.375236034,0.51356101,0.427721024,0.455949068,n,2.224686861,2.596459694,2.664025778,3.15059036,3.040772448,2.678478434,2.977116108,3.112913208,2.968441337,2.648677209,2.710592044,2.631160598,2.658916332,2.932585372,3.400173331,3.351330875,3.434975585,3.138377243,3.276185294,3.15059036,3.040772448,2.648677209,2.968441337,0,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,13,51,64,46,main,0,0,1,0,mismatch2,0.47842288,0.525435925,1.003858805,0.679162025,0.679162025,0.629958153,0.629958153,1.309120178,0.513731003,0.412900209,1.06378603,1.476686239,1.990417242,0.72955513,1.230663061,1.230663061,0.72955513,1.960218191,0.48010397,0.946446896,0.421737194,n,1.276337147,2.679811941,2.720519763,2.831973395,2.799311701,2.710735776,2.615845103,3.026854283,2.863058116,3.090139165,2.681335297,2.976096251,2.625041904,3.001672633,3.116979517,3.169288228,3.298944125,3.292304415,3.387447164,2.831973395,2.799311701,3.090139165,2.863058116,1,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
SO,NP,-0.5,S,O,0.5,-0.5,17,67,84,46,main,0,0,1,0,mismatch2,0.428442001,0.492276907,0.920718908,0.394790173,0.394790173,1.549021959,1.549021959,1.943812132,0.546661139,0.463155031,3.187493086,3.650648117,4.197309256,1.064620018,0.662602186,0.662602186,1.064620018,1.727222204,0.429949999,0.645803928,0.557487965,y,3.573129892,2.631892039,2.692209463,2.596366334,3.190057574,2.737718202,2.665726386,3.503449251,3.027194628,2.821252864,2.633417952,2.810100682,2.746235496,2.964127062,3.288654288,3.562369974,3.622970969,3.237348212,3.333884815,2.596366334,3.190057574,2.821252864,3.027194628,0,1,0.8,0.7,0.5,0.75,0,0.2,0.3,0.5,0.25,0.95,0.8,0.7,0.5,0.75,0.05,0.2,0.3,0.5,0.25,3.289707254,1.683242467,1.048801025,0,1.3489795,-1.683242467,2.240906228,-1.048801025,1.606464787
