RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,R346,R8910,log_RC1_rt,log_RC2_rt,R3468910,log_R3468910,R3489,log_R3489,R34,log_R34,R89,log_R89
OS,O,S,10,40,50,21,main,0,0,1,0,match,1,0.729395151,0.394760132,0.379637957,0.394808054,0.427096844,0.346266031,1.280235052,1.766257048,0.628701925,0.56368494,6.18059206,0.474215031,y,2.223289013,2.862962872,2.596333286,2.579369628,2.596386004,2.630526362,2.539409889,3.107289714,3.247053908,2.79844479,2.751036432,3.79103008,2.675975316,1.120712042,2.958643913,3.049494038,3.471092699,4.079355955,3.610591602,3.169404984,3.500977737,0.774446011,2.888991147,2.394958973,3.379298078
OS,O,S,18,72,90,21,main,0,0,1,0,match,1,0.56155014,0.696099043,8.655053139,1.331432104,0.777909994,0.730861902,0.511521101,0.461236954,4.591672897,0.329488993,0.495234013,0.356590033,y,2.49646306,2.74938854,2.842671037,3.937269739,3.124319025,2.890929351,2.863835324,2.708863554,2.663924095,3.661970942,2.517840911,2.694810465,2.5521692,10.71734715,5.382398844,4.030087298,3.730975877,16.09974599,4.206819024,15.03939509,4.177230369,9.986485243,3.999412665,5.052909851,3.70354155
OS,O,S,14,56,70,21,main,0,0,1,0,match,1,0.378534794,0.411435127,0.745738029,0.495404005,0.643934011,2.352795124,0.628041029,0.579017162,0.864025831,1.800727129,0.628674984,0.540853977,y,1.832139015,2.578105805,2.614301368,2.872586291,2.694959513,2.808841364,3.371584111,2.797988016,2.762691436,2.936526726,3.255447908,2.798426179,2.733080028,3.593937158,3.243770122,3.555570479,3.511050069,6.83770728,3.834910505,2.684185027,3.428812449,1.241142034,3.093821484,1.443042993,3.15927927
OS,O,S,9,36,45,21,main,0,0,0,1,match,1,0.462393045,2.264312983,2.50097394,1.214128017,0.546540022,3.506605148,0.979347944,0.779325008,0.562255144,3.472675085,0.46319294,0.418998957,y,1.829843044,2.665011293,3.354936457,3.398109166,3.084264481,2.73762197,3.544886866,2.990937016,2.891718613,2.749933437,3.540664151,2.665761931,2.622212942,7.221707105,4.814255237,3.858639871,3.682529112,12.03596234,4.08048082,5.056682109,3.703865652,3.715101957,3.569970737,1.341580152,3.127616624
OS,O,S,13,52,65,21,main,0,0,0,1,match,1,0.64549613,0.742958069,0.729748964,2.066592216,1.984572172,0.613626957,0.695567846,0.896105051,0.444327831,4.676826954,0.879323006,0.540375948,y,1.8291471,2.809893643,2.870964304,2.863173487,3.315254789,3.297666897,2.78790443,2.842339498,2.952358925,2.647703517,3.669951301,2.944148436,2.73269601,3.409968137,6.017259836,3.532750321,3.779398766,9.427227973,3.974384009,4.136774062,3.616661802,2.79634118,3.446590158,1.340432882,3.127245073
OS,O,S,5,20,25,21,main,0,0,0,1,match,1,0.478312969,0.442198992,0.747195005,0.996326208,0.412592888,0.329700947,0.444614172,0.494037867,4.825646877,0.396458864,0.311474085,0.373097181,y,1.550551891,2.679712157,2.645617748,2.87343396,2.998401554,2.615521738,2.518120195,2.647983302,2.693760238,3.683555539,2.598198132,2.493421919,2.571821968,2.07322216,5.716143608,3.316645842,3.757103131,7.789365768,3.891502098,7.063205957,3.84900187,1.743521213,3.241427236,5.319684744,3.725885896
SO,S,O,4,15,19,21,main,0,0,0,1,mismatch2,1,0.4614501,0.394417048,0.495618105,0.446606159,0.528666973,0.396821022,1.381460905,1.096828938,3.170142889,0.329923868,0.379605055,1.27621603,n,4.572706938,2.664124744,2.595955678,2.695147163,2.649924708,2.72318218,2.598594671,3.140338599,3.0401389,3.501078838,2.518413735,2.579331987,3.105924195,1.339045286,4.596895695,3.126795265,3.66246465,5.935940981,3.773489574,5.209196091,3.716770706,0.942224264,2.974154284,4.266971827,3.630119775
SO,S,O,16,63,79,21,main,0,0,0,1,mismatch2,1,1.381648064,3.821870089,3.421341896,0.963114977,0.980206013,0.6473701,0.411607981,0.847626925,0.461647987,0.43000102,2.735901117,0.457392931,n,5.798540115,3.140397433,3.582275921,3.534196476,2.983678136,2.991317362,2.811152637,2.614483787,2.928204744,2.664310946,2.633469486,3.437100397,2.660289448,5.031826973,1.739275932,3.701725699,3.240368487,6.771102905,3.830659414,5.693731785,3.755397005,4.384456873,3.641915803,1.309274912,3.117030846
SO,S,O,12,47,59,21,main,0,0,0,1,mismatch2,1,0.51167202,1.916102171,0.524389982,0.378246784,0.395134926,0.346729994,3.721879005,1.982964039,0.511781931,0.346214056,3.188457012,0.540762901,n,1.628244162,2.708991669,3.282418663,2.719654386,2.577775244,2.596745419,2.539991412,3.57076225,3.297314838,2.709084949,2.539344696,3.503580566,2.733006889,1.24936676,2.840960026,3.096689947,3.453465123,4.090326786,3.611758006,3.397382736,3.531144476,0.902636766,2.955513019,2.49474597,3.39702633
SO,S,O,13,51,64,21,main,0,0,1,0,mismatch2,1,0.511715889,3.318157911,2.902746916,10.5608871,0.830788136,0.429949999,0.528685093,0.394359827,3.854410887,0.346544027,0.645688057,2.480559111,n,2.637505054,2.709028902,3.52089705,3.462809172,4.0237004,2.919490286,2.633417952,2.723197065,2.595892667,3.585958009,2.539758418,2.810022754,3.394549581,13.89358402,4.595314741,4.142814292,3.662315262,18.48889876,4.266911044,17.71240473,4.248277527,13.46363402,4.129162298,4.248770714,3.628263295
SO,S,O,17,67,84,21,main,0,0,1,0,mismatch2,1,0.628449917,0.927554846,2.083303928,3.956026793,0.580389977,0.413085938,1.096714973,0.429982901,2.835820913,0.345973015,0.394701958,0.390774012,n,1.482527018,2.798270673,2.967339599,3.318752633,3.597259224,2.763719904,2.616040411,3.040093773,2.633451185,3.452678801,2.539042226,2.596269281,2.591925674,6.452416659,3.611776829,3.809722404,3.557720907,10.06419349,4.002778978,9.305134535,3.968722657,6.039330721,3.780988813,3.265803814,3.513990092
SO,S,O,20,79,99,21,main,0,0,0,1,mismatch2,1,0.528482914,1.682167053,1.648085833,6.246995926,1.030085087,0.396366835,0.41172719,0.346363068,3.303680897,0.329912901,0.494584084,0.356868982,n,1.680042982,2.723030951,3.225869123,3.216979826,3.795671223,3.0128731,2.598097309,2.614609548,2.539531578,3.518998092,2.518399299,2.694240136,2.552508802,8.291448594,3.979956866,3.918630413,3.599878365,12.27140546,4.088894306,11.54512572,4.062398667,7.895081759,3.897356632,3.650043965,3.562298096
SO,S,O,9,35,44,21,main,0,0,1,0,match,1,0.545152903,0.793189049,0.495445967,0.645231962,0.480266094,1.048429012,3.453896046,1.548617125,0.461561918,0.380351067,1.382483959,0.724912882,y,2.81573081,2.736518329,2.89937671,2.694996298,2.809715872,2.681481927,3.02053903,3.538309262,3.189944057,2.664229969,2.580184639,3.140660101,2.860285817,2.189106941,2.39053011,3.340266978,3.378494218,4.579637051,3.66083106,3.150856972,3.49842869,1.140677929,3.057163038,2.010179043,3.303234741
SO,S,O,1,3,4,21,main,0,0,1,0,match,1,0.528539896,0.559417963,0.561857939,3.353806973,0.714272022,0.614127159,0.544923067,0.646878958,1.966037035,0.313091993,0.413103104,0.356690168,y,2.615938902,2.723077775,2.747736408,2.749626522,3.525538063,2.853863639,2.788258304,2.736335192,2.810823024,3.293591695,2.495671961,2.616058458,2.552291138,4.529792071,2.926007986,3.656078267,3.466275507,7.455800057,3.872494253,6.528580905,3.81481879,3.915664912,3.592805519,2.612915993,3.417125447
SO,S,O,5,19,24,21,main,0,0,1,0,match,1,0.512163877,0.408350945,1.364021063,2.284878969,0.412969112,0.41328907,0.426841974,0.328574896,1.915899992,0.914561987,0.645556927,0.339773893,y,1.23933506,2.709408944,2.611033565,3.134821077,3.3588632,2.61591757,2.61625392,2.63026712,2.516634379,3.282372836,2.961213146,2.809934546,2.531190006,4.062189102,3.159036875,3.608760137,3.499554695,7.221225977,3.858610936,5.89337492,3.770364071,3.648900032,3.562161965,2.244474888,3.351114751
SS,S,S,7,25,32,21,main,0,0,1,0,mismatch1,1,0.595417976,0.843099117,0.512240887,0.662339926,0.612318039,1.382404089,0.477509975,0.896610975,2.969316006,0.580321074,2.85193491,0.491586924,n,2.181216955,2.774821942,2.925878634,2.709474241,2.821080935,2.786977054,3.14063501,2.678982448,2.952604051,3.472656419,2.763668342,3.455139609,2.691600322,2.556984902,4.446248055,3.407728164,3.647993688,7.003232957,3.845298573,5.040507794,3.702474291,1.174580813,3.069882902,3.865926981,3.587253647
SS,S,S,11,41,52,21,main,0,0,1,0,mismatch1,1,4.424170017,0.57558322,0.779454947,0.444643021,0.378195047,0.345994949,0.427904129,0.578918934,0.446403027,1.533047915,0.613601923,0.507594824,n,2.028723001,3.645831808,2.760108124,2.891791018,2.64801148,2.577715837,2.539069759,2.631346477,2.762617754,2.649727131,3.185555729,2.787886712,2.705517185,1.570092917,2.558369876,3.195925354,3.407963333,4.128462793,3.615788375,2.249419929,3.352070539,1.224097968,3.087816177,1.025321961,3.010860259
SS,S,S,3,9,12,21,main,0,0,1,0,mismatch1,1,0.528048992,1.009515047,0.528437853,6.764174938,0.410566092,0.396744967,0.91140008,0.510825872,0.880260944,0.546766996,0.763772964,0.504151821,n,1.477782965,2.722674218,3.004112797,2.722993919,3.830214831,2.613383079,2.598511426,2.959709062,2.708272885,2.944611433,2.737802292,2.882964281,2.70256134,7.689357758,1.937853812,3.885890068,3.287321012,9.62721157,3.983500516,8.683699607,3.938704792,7.292612791,3.862883155,1.391086816,3.143354235
SS,S,S,2,5,7,21,main,0,0,0,1,match,1,0.378112078,0.528544903,0.378718853,0.444772959,0.895029783,0.446487904,1.965949059,0.644189119,1.798930168,1.165772915,0.630475998,0.607480049,y,2.32928896,2.57762055,2.723081889,2.578316925,2.648138375,2.951837487,2.649809698,3.29357226,2.809013385,3.255014305,3.066613961,2.799668558,2.783532019,1.269979716,3.608892202,3.103796784,3.55737391,4.878871918,3.688319417,3.266611099,3.514097433,0.823491812,2.915659285,2.443119287,3.387944672
SS,S,S,19,73,92,21,main,0,0,1,0,match,1,0.445036173,2.765688896,0.829353094,1.600454092,1.062944174,0.513494968,0.661088943,0.629209042,1.698889971,0.642700911,0.645840168,0.507215977,y,1.961961985,2.648395312,3.441803326,2.918739469,3.204243221,3.026510456,2.710536192,2.820259893,2.798794955,3.230165253,2.808008916,2.810125052,2.705192925,2.943302154,2.970799924,3.468834848,3.472873404,5.914102078,3.771888816,4.757906199,3.677415876,2.429807186,3.385571812,2.328099013,3.367001447
SS,S,S,18,69,87,21,main,0,0,0,1,match,1,2.267813206,0.829333067,0.762215137,0.527827024,0.460346937,4.827180862,0.595208883,0.561623096,0.662726164,1.499835014,0.528678894,0.473442078,y,1.645478964,3.35560728,2.918728982,2.882077569,2.722491622,2.663085258,3.683693571,2.774669404,2.749444959,2.821334117,3.176043488,2.723191973,2.675266854,6.117223023,2.724184274,3.786554314,3.435236482,8.841407297,3.946521398,2.514391421,3.400432886,1.290042161,3.110603904,1.22434926,3.087905323
SS,S,S,6,21,27,21,main,0,0,0,1,match,1,1.080051899,0.879751921,0.562506199,0.996650934,2.884604931,0.429819822,0.494184017,0.378629208,0.91505003,0.496672153,0.428617001,0.439880133,y,1.529174089,3.033444625,2.944360224,2.750127313,2.998543078,3.460086342,2.63328644,2.693888695,2.578214113,2.96144484,2.696069811,2.632069393,2.643334348,1.988976955,1.790351391,3.298629751,3.252938278,3.779328346,3.577414625,2.852836371,3.455276863,1.559157133,3.192889886,1.293679238,3.111826608
SS,S,S,15,57,72,21,main,0,0,1,0,match,1,0.478956938,1.411437988,0.528802156,0.429154873,0.478433132,1.098821163,0.610702038,0.428624153,0.89583993,1.398864985,0.428906918,0.657489061,y,1.674521208,2.680296469,3.149661802,2.723293217,2.632614048,2.679821247,3.040927015,2.785829369,2.63207664,2.952230416,3.145775799,2.632363051,2.817888532,2.056778192,2.723329068,3.313187459,3.435100122,4.78010726,3.679437642,2.282421112,3.358395776,0.957957029,2.981346028,1.324464083,3.122040186
SS,S,S,10,37,47,21,main,0,0,0,1,match,1,0.562227011,0.494886875,0.545620203,0.562749863,1.3129251,0.413228035,0.477689028,0.527933121,3.254097939,0.647907972,2.10061717,0.490818977,y,1.859447956,2.749911707,2.694505936,2.736890443,2.750315398,3.118239951,2.616189778,2.679145266,2.722578909,3.51243062,2.811513324,3.322346911,2.690921346,1.521598101,4.429939032,3.182299958,3.646397749,5.951537133,3.774629148,4.890401126,3.689344483,1.108370066,3.044684788,3.78203106,3.577725091
SS,S,S,14,53,67,21,main,0,0,0,1,match,1,0.478410959,0.462004185,0.628697157,0.662523031,0.46024394,1.483454227,0.594866037,0.445003033,0.742990017,0.429767847,0.562542915,0.356424093,y,1.464416981,2.67980112,2.66464591,2.798441496,2.82120098,2.662988079,3.17127415,2.774419174,2.648362971,2.870982979,2.633233921,2.750155659,2.551967053,2.774674415,1.617760897,3.44321203,3.208914334,4.392435312,3.642705374,2.479213238,3.394313882,1.291220188,3.111000308,1.18799305,3.0748139
OO,O,O,3,10,13,22,main,0,0,0,1,mismatch1,1,2.552169085,2.865833998,0.8967278,1.080378056,0.710890055,0.413600922,2.316675186,0.864467144,0.578479052,0.781355858,0.496689081,0.490456104,n,4.709690094,3.406909444,3.45725103,2.952660634,3.033575754,2.851802439,2.616581498,3.364865147,2.936748492,2.762287637,2.892848873,2.696084613,2.690600144,2.390706778,2.224302054,3.378526313,3.347193763,4.615008832,3.664172536,3.420052052,3.534032716,1.977105856,3.296029922,1.442946196,3.159250138
OO,O,O,7,26,33,22,main,0,0,0,1,mismatch1,1,3.788863182,1.692547083,0.745831013,0.745549917,2.417368889,0.412962198,0.410928965,0.880070925,0.579238176,0.430477142,0.479676962,0.858841896,n,4.658492088,3.578508923,3.228540759,2.872640438,2.872476726,3.383342929,2.615910299,2.613766754,2.944517673,2.762857177,2.633950096,2.680948861,2.933913222,1.904343128,1.889786243,3.279745203,3.276412683,3.794129371,3.579112135,2.950690031,3.469923589,1.49138093,3.173588586,1.459309101,3.164147291
OO,O,O,14,54,68,22,main,1,0,0,0,match,1,3.303925991,0.629986048,1.248996019,0.54524684,0.761241913,0.580894947,1.380343914,0.630807161,1.113806963,0.96536684,0.712101936,0.440603018,y,6.61898303,3.51903031,2.799330931,3.096561054,2.736593157,2.881522692,2.764097599,3.139987305,2.799896615,3.046809929,2.984692377,2.852542166,2.644047468,2.375137806,2.709980964,3.375688813,3.43296624,5.08511877,3.706301101,3.538856983,3.548863012,1.794242859,3.253881226,1.744614124,3.241699384
OO,O,O,11,42,53,22,main,0,0,0,1,mismatch1,1,2.116803885,2.09739089,1.232281923,0.930080891,0.844094992,0.764950991,1.731190205,0.814208031,0.512109995,0.446525097,0.446502924,0.457383871,n,2.124104023,3.325680624,3.321679377,3.090710078,2.968520722,2.926391324,2.883633612,3.238344786,2.910735382,2.709363252,2.649845873,2.649824307,2.660280846,2.927313805,1.772843123,3.466469281,3.248670307,4.700156928,3.672112358,3.48868084,3.54266124,2.162362814,3.334928564,1.326318026,3.122647672
OO,O,O,15,58,73,22,main,0,0,0,1,mismatch1,1,0.896444082,2.699033022,1.148583174,0.997100115,3.101975203,0.44633317,1.664441824,0.846261978,0.71251297,0.597093821,0.713137865,0.573239088,n,6.307224035,2.952523205,3.431208198,3.06016245,2.998738766,3.491638322,2.649659163,3.22126862,2.927504829,2.852792774,2.776042577,2.853173497,2.758335796,2.592016459,2.155868769,3.413637755,3.333622321,4.747885228,3.676500212,3.704458237,3.568724703,2.145683289,3.331565619,1.558774948,3.192783417
OO,O,O,6,22,28,22,main,1,0,0,0,match,1,2.100836992,0.344444036,0.361555099,0.361583948,0.493256092,0.446888924,0.778548002,2.101710081,0.75798583,0.644546986,0.580579042,0.507053137,y,3.251177073,3.322392356,2.537118669,2.558174491,2.558209142,2.693072458,2.650199591,2.891285395,3.322572807,2.879661087,2.809254582,2.763861354,2.705053474,1.170027971,3.504242897,3.068196244,3.544594202,4.674270868,3.669713876,3.582834958,3.554226803,0.723139047,2.859221813,2.859695911,3.456319854
OO,O,O,19,74,93,22,main,0,0,0,1,match,1,5.360927105,1.511879206,1.048494101,1.93269515,0.961599827,0.898019075,0.995506048,0.530167818,0.561664104,0.663979053,0.863225937,0.908633947,y,6.611771107,3.729239902,3.179517094,3.020565991,3.286163357,2.982994377,2.953285562,2.998043903,2.724413362,2.749476669,2.822154379,2.936124481,2.958388958,3.879208326,1.755810975,3.588743103,3.244477759,5.635019301,3.750895408,4.073021173,3.609916668,2.981189251,3.474389547,1.091831922,3.038155788
OO,O,O,18,70,88,22,main,1,0,0,0,match,1,2.718586922,1.515230894,2.820590019,0.512035847,1.111859798,0.513796091,0.627946138,1.431758881,0.478035927,0.363291025,0.594640017,0.457139015,y,3.838007927,3.434343223,3.180478817,3.450339965,2.709300366,3.046050028,2.710790796,2.797922394,3.155869886,2.679460537,2.560254669,2.774254132,2.660048288,3.846421957,2.273085833,3.585056925,3.356615835,6.11950779,3.786716492,5.242420674,3.719531868,3.332625866,3.522786561,1.909794808,3.280986708
OO,O,O,2,6,8,22,main,1,0,0,0,match,1,1.598351955,1.297988892,0.628664017,0.495218039,0.743782043,0.446400881,6.580033064,0.846173048,0.494781971,0.379132986,0.396213055,0.557268143,y,2.554424047,3.203672417,3.113270976,2.798418603,2.694796456,2.871445689,2.649725043,3.818228076,2.927459188,2.694413866,2.578791571,2.597928781,2.746064217,1.570282937,1.720088005,3.195977912,3.235550667,3.290370942,3.517244861,2.464837075,3.391788218,1.123882056,3.050720737,1.340955019,3.12741421
OO,O,O,10,38,48,22,main,1,0,0,0,match,1,2.652056932,1.498347998,1.800606012,0.679270983,0.409844875,0.380712032,0.494385004,0.412776947,1.833321095,0.480154037,0.429901123,0.423910141,y,3.472452879,3.423582843,3.175612692,3.255418696,2.832043063,2.612619509,2.580596602,2.694065289,2.615715435,3.263238536,2.681380585,2.63336858,2.627273806,2.860589027,2.726252079,3.456455468,3.43556601,5.586841106,3.74716632,4.725975037,3.674491423,2.479876995,3.39443014,2.246098042,3.351428709
OS,O,S,9,36,45,22,main,0,0,0,1,match,1,0.562251091,0.425029039,0.779252052,0.61235404,0.710265875,1.550694942,0.762505054,0.528706074,0.712858915,0.496773005,0.580333948,0.473875999,y,7.58029294,2.749930307,2.628418603,2.891677955,2.787002587,2.851420949,3.19052637,2.882242727,2.7232143,2.853003585,2.696157988,2.763677976,2.675664713,2.942301034,1.738337994,3.468687104,3.240134222,4.680639028,3.67030515,2.633171081,3.420479077,1.391606092,3.143516321,1.241564989,3.093969457
OS,O,S,5,20,25,22,main,0,0,0,1,match,1,3.436570883,2.565195084,0.763716936,0.395051956,0.329511881,0.37960887,0.32811904,0.478356123,0.378223181,0.497207165,0.747296095,0.674674988,y,3.155112028,3.536125306,3.409120399,2.882932422,2.596654216,2.517871078,2.579336352,2.516031432,2.679751337,2.577748143,2.696537378,2.873492713,2.82909461,1.538377762,1.353786469,3.187062993,3.131550169,2.892164231,3.461222951,2.015348196,3.304350091,1.158768892,3.063996828,0.856579304,2.932767577
OS,O,S,17,68,85,22,main,0,0,0,1,mismatch2,1,3.554376841,4.119874001,0.578562021,0.462000132,0.713700056,0.480338097,1.012920141,0.578302145,0.730420113,0.760257959,1.146430016,0.507316113,n,2.735660076,3.550763471,3.614883934,2.762349922,2.6646421,2.853515731,2.681547033,3.005575207,2.762154803,2.863572724,2.880960975,3.059347548,2.705278656,1.52090025,2.068980217,3.182100731,3.315756338,3.589880467,3.555079988,2.349284411,3.370935597,1.040562153,3.017268026,1.308722258,3.116847489
OS,O,S,4,16,20,22,main,1,0,0,0,mismatch2,1,2.384631872,2.668164968,1.048128843,0.428224087,0.41111207,0.430155993,0.411206961,0.461830854,0.478049994,1.282674074,0.579715967,0.507094145,n,2.486918926,3.377421344,3.426212678,3.020414672,2.631671092,2.613960228,2.633625978,2.614060458,2.664482944,2.679473317,3.108116317,2.763215262,2.705088596,1.906508923,2.222554922,3.280238842,3.346852502,4.129063845,3.615851598,2.416233778,3.383138951,1.47635293,3.16919019,0.939880848,2.9730728
OS,O,S,16,64,80,22,main,1,0,0,0,mismatch2,1,0.478325844,1.531640053,0.82969594,0.796050072,0.57861805,0.480679035,1.498160839,0.528401136,1.115507126,0.446285009,0.445101023,0.691045046,n,1.69277215,2.679723846,3.185156715,2.918918965,2.900940386,2.762391977,2.681855181,3.175558441,2.722963743,3.047472349,2.649612299,2.648458592,2.839506358,2.106425047,2.090193271,3.32354601,3.320186445,4.196618318,3.622899472,3.269654274,3.514501834,1.625746012,3.211052697,1.643908262,3.215877578
